CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,mes,anho,dia,nombre_mes
522806,Male,René Fuerst,Bismark,ST,Sachsen-Anhalt,39629,Germany,Europe,1960-09-16,9,1960,Friday,September
522923,Female,Katharina Eggers,München,BY,Freistaat Bayern,81456,Germany,Europe,1956-04-18,4,1956,Wednesday,April
522945,Female,Klaudia Foerster,Wangerland,NI,Niedersachsen,26434,Germany,Europe,1968-10-17,10,1968,Thursday,October
522979,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,Europe,1990-02-22,2,1990,Thursday,February
523197,Female,Jennifer Himmel,Mörsdorf,RP,Rheinland-Pfalz,56290,Germany,Europe,1941-09-10,9,1941,Wednesday,September
523379,Female,Andrea Feierabend,Berlin Buckow,BE,Berlin,12357,Germany,Europe,1950-04-30,4,1950,Sunday,April
523604,Male,Tom Amsel,Belg,RP,Rheinland-Pfalz,56858,Germany,Europe,1977-08-02,8,1977,Tuesday,August
523615,Male,Felix Koertig,Ewighausen,RP,Rheinland-Pfalz,56244,Germany,Europe,1973-11-20,11,1973,Tuesday,November
524021,Male,Kristian Schröder,Altenmarkt,BY,Freistaat Bayern,83350,Germany,Europe,1990-03-01,3,1990,Thursday,March
524042,Male,Felix Frankfurter,Bad Schwartau,SH,Schleswig-Holstein,23611,Germany,Europe,1944-12-11,12,1944,Monday,December
524077,Male,Maximilian Wannemaker,Finnentrop,NW,Nordrhein-Westfalen,57413,Germany,Europe,1949-07-03,7,1949,Sunday,July
524394,Male,Sebastian Pfeiffer,Niebüll,SH,Schleswig-Holstein,25891,Germany,Europe,1982-12-30,12,1982,Thursday,December
524438,Female,Mandy Glockner,Altenburg,TH,Freistaat Thüringen,4590,Germany,Europe,1974-06-25,6,1974,Tuesday,June
524697,Male,Torsten Schwartz,Staffelstein,BY,Freistaat Bayern,96225,Germany,Europe,1963-03-25,3,1963,Monday,March
524848,Male,Mathias Herz,Kümmersbruck,BY,Freistaat Bayern,92243,Germany,Europe,1949-11-13,11,1949,Sunday,November
524890,Female,Andrea Pfeffer,Stuttgart Stammheim,BW,Baden-Württemberg,70437,Germany,Europe,1966-10-25,10,1966,Tuesday,October
524920,Female,Heike Moeller,Eisenhüttenstadt,BB,Brandenburg,15873,Germany,Europe,1983-03-15,3,1983,Tuesday,March
525115,Female,Johanna Abt,Boxberg,BW,Baden-Württemberg,97944,Germany,Europe,1949-03-17,3,1949,Thursday,March
525178,Female,Kristin Kluge,Kitzingen,BY,Freistaat Bayern,97306,Germany,Europe,1945-10-12,10,1945,Friday,October
525298,Female,Tanja Müller,Handorf,NI,Niedersachsen,21447,Germany,Europe,1956-01-12,1,1956,Thursday,January
525719,Female,Franziska Kruger,Arnsgereuth,TH,Freistaat Thüringen,7318,Germany,Europe,1987-01-01,1,1987,Thursday,January
525739,Female,Jessika Neudorf,Horbach,RP,Rheinland-Pfalz,66851,Germany,Europe,1966-10-21,10,1966,Friday,October
525835,Male,Robert Hofmann,Münstertal,BW,Baden-Württemberg,79244,Germany,Europe,1957-06-04,6,1957,Tuesday,June
525859,Male,Ralf Kruger,Weidenberg,BY,Freistaat Bayern,95464,Germany,Europe,1995-10-05,10,1995,Thursday,October
526078,Male,Thomas Hartmann,Geroldsgrün,BY,Freistaat Bayern,95179,Germany,Europe,1954-11-04,11,1954,Thursday,November
526164,Female,Franziska Seiler,Zittau,SN,Freistaat Sachsen,2753,Germany,Europe,1948-04-15,4,1948,Thursday,April
526271,Male,Wolfgang Fischer,Schrozberg,BW,Baden-Württemberg,74575,Germany,Europe,1980-02-20,2,1980,Wednesday,February
526411,Male,Lukas Krueger,Schwebheim,BY,Freistaat Bayern,97525,Germany,Europe,1943-05-19,5,1943,Wednesday,May
526421,Male,Tobias Frankfurter,Böhmfeld,BY,Freistaat Bayern,85113,Germany,Europe,2001-06-20,6,2001,Wednesday,June
526519,Male,Bernd Ackerman,Kronburg,BY,Freistaat Bayern,87758,Germany,Europe,1960-03-26,3,1960,Saturday,March
526547,Male,Dirk Seiler,Salzwedel,ST,Sachsen-Anhalt,29402,Germany,Europe,1989-02-20,2,1989,Monday,February
526582,Female,Sara Gerber,Petershausen,BY,Freistaat Bayern,85238,Germany,Europe,2000-09-21,9,2000,Thursday,September
526851,Female,Jana König,Drage,NI,Niedersachsen,21423,Germany,Europe,1996-01-01,1,1996,Monday,January
527183,Male,Wolfgang Herz,Waddeweitz,NI,Niedersachsen,29496,Germany,Europe,1991-02-03,2,1991,Sunday,February
527329,Female,Monika Seiler,Seifen,RP,Rheinland-Pfalz,57632,Germany,Europe,1978-11-22,11,1978,Wednesday,November
527409,Male,Frank Bauer,Fischach,BY,Freistaat Bayern,86850,Germany,Europe,1976-04-14,4,1976,Wednesday,April
527421,Female,Sophia Berg,Simbach,BY,Freistaat Bayern,84355,Germany,Europe,1980-08-16,8,1980,Saturday,August
527547,Male,Tobias Schröder,Rotthalmünster,BY,Freistaat Bayern,94090,Germany,Europe,1942-03-31,3,1942,Tuesday,March
527586,Female,Christin Beich,Winhöring,BY,Freistaat Bayern,84540,Germany,Europe,1985-08-07,8,1985,Wednesday,August
527612,Female,Michelle Lemann,Sulzbach/ Saar,SL,Saarland,66280,Germany,Europe,1951-02-05,2,1951,Monday,February
527697,Male,Sebastian Weber,Gerstetten,BW,Baden-Württemberg,89547,Germany,Europe,1957-12-17,12,1957,Tuesday,December
527886,Female,Sara Hueber,Bochum,NW,Nordrhein-Westfalen,44803,Germany,Europe,1985-04-25,4,1985,Thursday,April
527912,Male,Leon Egger,Radebeul,SN,Freistaat Sachsen,1445,Germany,Europe,1943-02-24,2,1943,Wednesday,February
528022,Female,Anja Walter,Hermsdorf,TH,Freistaat Thüringen,7623,Germany,Europe,1974-02-28,2,1974,Thursday,February
528034,Male,Niklas Bader,Neu-Ulm,BY,Freistaat Bayern,89203,Germany,Europe,1987-10-13,10,1987,Tuesday,October
528140,Male,Jens Klug,Berlin Zehlendorf,BE,Berlin,14165,Germany,Europe,1997-07-19,7,1997,Saturday,July
528147,Female,Julia Zimmermann,Reutlingen Burgholz,BW,Baden-Württemberg,72762,Germany,Europe,1978-12-07,12,1978,Thursday,December
528361,Male,Dirk Eberhart,Bottrop Welheimer Mark,NW,Nordrhein-Westfalen,46238,Germany,Europe,1982-09-16,9,1982,Thursday,September
528376,Male,Jonas Meyer,Schermbeck,NW,Nordrhein-Westfalen,46514,Germany,Europe,1973-05-23,5,1973,Wednesday,May
528542,Male,Jörg Hoover,Hamburg Bahrenfeld,HH,Hamburg,22605,Germany,Europe,1975-12-10,12,1975,Wednesday,December
528629,Female,Susanne Frankfurter,Wohratal,HE,Hessen,35288,Germany,Europe,1969-06-14,6,1969,Saturday,June
528765,Male,Tobias Frankfurter,Remscheid Innen,NW,Nordrhein-Westfalen,42855,Germany,Europe,1986-04-01,4,1986,Tuesday,April
528793,Female,Manuela Zimmermann,Halsenbach,RP,Rheinland-Pfalz,56283,Germany,Europe,1995-02-09,2,1995,Thursday,February
528953,Female,Lena Furst,Nürnberg,BY,Freistaat Bayern,90244,Germany,Europe,1966-12-14,12,1966,Wednesday,December
528991,Female,Marie Naumann,Vörstetten,BW,Baden-Württemberg,79279,Germany,Europe,1952-01-15,1,1952,Tuesday,January
529156,Female,Nadine Krueger,Brevörde,NI,Niedersachsen,37647,Germany,Europe,1959-09-29,9,1959,Tuesday,September
529180,Female,Karolin Zimmer,Dresden,SN,Freistaat Sachsen,1161,Germany,Europe,1953-03-07,3,1953,Saturday,March
529316,Female,Anke Baader,Taura,SN,Freistaat Sachsen,9249,Germany,Europe,1985-04-07,4,1985,Sunday,April
529509,Male,Peter Abendroth,Stemmen,NI,Niedersachsen,27389,Germany,Europe,1983-08-12,8,1983,Friday,August
529702,Male,Lukas Engel,Grethem,NI,Niedersachsen,29690,Germany,Europe,1971-06-22,6,1971,Tuesday,June
529779,Male,Sven Vogt,Eggermühlen,NI,Niedersachsen,49577,Germany,Europe,1969-07-24,7,1969,Thursday,July
529903,Female,Angelika Shuster,Oberstaufen,BY,Freistaat Bayern,87534,Germany,Europe,1936-12-14,12,1936,Monday,December
530431,Male,Mario Hofmann,Beulich,RP,Rheinland-Pfalz,56283,Germany,Europe,1936-08-26,8,1936,Wednesday,August
530451,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,10709,Germany,Europe,1985-06-30,6,1985,Sunday,June
530536,Female,Michelle Becker,Karlsruhe Weststadt,BW,Baden-Württemberg,76185,Germany,Europe,1962-11-19,11,1962,Monday,November
530592,Male,Mathias Hertz,Neu-Ulm,BY,Freistaat Bayern,89211,Germany,Europe,1945-02-22,2,1945,Thursday,February
530618,Female,Julia Barth,Gütersloh Innenstadt,NW,Nordrhein-Westfalen,33330,Germany,Europe,1943-04-09,4,1943,Friday,April
530901,Female,Michelle Wexler,Hamburg Rotherbaum,HH,Hamburg,20148,Germany,Europe,1986-07-30,7,1986,Wednesday,July
531151,Female,Tanja Saenger,Rohrsen,NI,Niedersachsen,31627,Germany,Europe,1976-05-13,5,1976,Thursday,May
531153,Female,Nadine Gärtner,Auderath,RP,Rheinland-Pfalz,56766,Germany,Europe,1961-06-23,6,1961,Friday,June
531198,Female,Annett Brandt,Halle,ST,Sachsen-Anhalt,6017,Germany,Europe,1982-11-26,11,1982,Friday,November
531203,Female,Franziska Dreher,Neubrandenburg,MV,Mecklenburg-Vorpommern,17010,Germany,Europe,1940-12-10,12,1940,Tuesday,December
531478,Female,Barbara Hofmann,Wyhl,BW,Baden-Württemberg,79369,Germany,Europe,1992-06-26,6,1992,Friday,June
531777,Male,Jan Weissmuller,Oschatz,SN,Freistaat Sachsen,4752,Germany,Europe,1986-02-24,2,1986,Monday,February
532138,Male,Benjamin Oster,Allmersbach,BW,Baden-Württemberg,71573,Germany,Europe,1959-08-05,8,1959,Wednesday,August
532184,Female,Stefanie Bach,Winden,RP,Rheinland-Pfalz,76872,Germany,Europe,1964-12-07,12,1964,Monday,December
532320,Male,Felix Busch,Meißen,SN,Freistaat Sachsen,1651,Germany,Europe,1972-06-01,6,1972,Thursday,June
532533,Female,Katja Gloeckner,Armstorf,NI,Niedersachsen,21769,Germany,Europe,1944-07-17,7,1944,Monday,July
532673,Male,Benjamin Ackermann,Großbreitenbach,TH,Freistaat Thüringen,98699,Germany,Europe,1962-11-28,11,1962,Wednesday,November
532684,Male,Niklas Neustadt,Römhild,TH,Freistaat Thüringen,98628,Germany,Europe,1985-01-27,1,1985,Sunday,January
532701,Female,Sara Theiss,Wickenrodt,RP,Rheinland-Pfalz,55758,Germany,Europe,1973-03-12,3,1973,Monday,March
532793,Female,Michelle Holtzmann,Filsen,RP,Rheinland-Pfalz,56341,Germany,Europe,1953-05-23,5,1953,Saturday,May
533358,Female,Angelika Koenig,Schnaittenbach,BY,Freistaat Bayern,92253,Germany,Europe,1996-12-09,12,1996,Monday,December
533499,Male,Paul Kortig,Schwerin,MV,Mecklenburg-Vorpommern,19026,Germany,Europe,1971-03-08,3,1971,Monday,March
533705,Male,Mathias Maur,Pliening,BY,Freistaat Bayern,85652,Germany,Europe,1946-06-10,6,1946,Monday,June
533829,Female,Franziska Wagner,Bremen Woltmershausen,HB,Freie Hansestadt Bremen,28197,Germany,Europe,1975-09-07,9,1975,Sunday,September
533957,Male,Michael Mahler,Konstanz Litzelstetten,BW,Baden-Württemberg,78464,Germany,Europe,1961-11-15,11,1961,Wednesday,November
534048,Male,Dennis Kuester,Dockweiler,RP,Rheinland-Pfalz,54552,Germany,Europe,1964-01-30,1,1964,Thursday,January
534614,Male,Dominik Wolf,Badenheim,RP,Rheinland-Pfalz,55576,Germany,Europe,1982-06-23,6,1982,Wednesday,June
534775,Male,Martin Baer,Aichwald,BW,Baden-Württemberg,73773,Germany,Europe,1962-08-20,8,1962,Monday,August
534885,Male,Sven Busch,Eckelsheim,RP,Rheinland-Pfalz,55599,Germany,Europe,1976-07-19,7,1976,Monday,July
535128,Male,Dirk Gerste,Haselbach,BY,Freistaat Bayern,94354,Germany,Europe,1985-09-11,9,1985,Wednesday,September
535159,Female,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,12,1997,Sunday,December
535180,Female,Karin Schroeder,Helgoland,SH,Schleswig-Holstein,27484,Germany,Europe,1959-09-01,9,1959,Tuesday,September
535186,Male,Marco Wirth,Hambrücken,BW,Baden-Württemberg,76707,Germany,Europe,1941-11-11,11,1941,Tuesday,November
535336,Male,Florian Cole,Remscheid Nord,NW,Nordrhein-Westfalen,42853,Germany,Europe,1940-12-07,12,1940,Saturday,December
535359,Male,Sebastian Kunze,Weinsheim,RP,Rheinland-Pfalz,55595,Germany,Europe,1999-09-21,9,1999,Tuesday,September
535370,Female,Jennifer Schäfer,Ulm Oststadt,BW,Baden-Württemberg,89081,Germany,Europe,1982-07-25,7,1982,Sunday,July
535376,Male,Martin Nacht,Bamberg,BY,Freistaat Bayern,96002,Germany,Europe,1936-07-23,7,1936,Thursday,July
535496,Female,Stefanie Hartmann,Geltendorf,BY,Freistaat Bayern,82267,Germany,Europe,1982-12-05,12,1982,Sunday,December
535607,Male,Matthias Papst,Augsburg,BY,Freistaat Bayern,86001,Germany,Europe,1969-03-28,3,1969,Friday,March
535791,Female,Christin Papst,Pforzheim Würm,BW,Baden-Württemberg,75181,Germany,Europe,1938-12-09,12,1938,Friday,December
536119,Male,Jörg Loewe,Bonn,NW,Nordrhein-Westfalen,53123,Germany,Europe,1983-06-16,6,1983,Thursday,June
536215,Female,Nadine Baumgaertner,Helgoland,SH,Schleswig-Holstein,27494,Germany,Europe,1980-07-19,7,1980,Saturday,July
536221,Male,Phillipp Bieber,Husum,SH,Schleswig-Holstein,25803,Germany,Europe,1968-11-08,11,1968,Friday,November
536368,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-08-02,8,1989,Wednesday,August
536409,Female,Jana Engel,Mönchengladbach Waldhausen,NW,Nordrhein-Westfalen,41061,Germany,Europe,1960-10-19,10,1960,Wednesday,October
536477,Male,Stephan Kohl,Füssen,BY,Freistaat Bayern,87629,Germany,Europe,1987-03-30,3,1987,Monday,March
536845,Female,Barbara Bürger,Leipzig,SN,Freistaat Sachsen,4335,Germany,Europe,1968-09-04,9,1968,Wednesday,September
537045,Male,Jörg Wirth,Lützen,ST,Sachsen-Anhalt,6684,Germany,Europe,1945-04-23,4,1945,Monday,April
537277,Male,Mike Dresner,Vöhringen,BY,Freistaat Bayern,89269,Germany,Europe,1983-09-30,9,1983,Friday,September
537509,Female,Kathrin Gottschalk,Warburg,NW,Nordrhein-Westfalen,34414,Germany,Europe,1997-05-13,5,1997,Tuesday,May
537704,Male,Martin Ackerman,Hamburg Rothenburgsort,HH,Hamburg,20539,Germany,Europe,1985-01-07,1,1985,Monday,January
537736,Female,Sara Frei,Gardelegen,ST,Sachsen-Anhalt,39632,Germany,Europe,1942-12-05,12,1942,Saturday,December
537758,Male,Dennis Nadel,Friedland,MV,Mecklenburg-Vorpommern,17095,Germany,Europe,1970-04-09,4,1970,Thursday,April
537795,Female,Nadine Rothschild,Schleching,BY,Freistaat Bayern,83259,Germany,Europe,1963-11-02,11,1963,Saturday,November
537947,Male,Thorsten Müller,Ratingen Ost,NW,Nordrhein-Westfalen,40882,Germany,Europe,1966-05-06,5,1966,Friday,May
538047,Male,Sven Schmidt,Aalen Wasseralfingen,BW,Baden-Württemberg,73433,Germany,Europe,2000-07-29,7,2000,Saturday,July
538068,Male,Jens Bar,Hamm,NW,Nordrhein-Westfalen,59071,Germany,Europe,1959-11-29,11,1959,Sunday,November
538152,Male,Daniel Beyer,Reinbek,SH,Schleswig-Holstein,21451,Germany,Europe,1982-03-26,3,1982,Friday,March
538259,Male,Patrick Lehmann,Saalfeld,TH,Freistaat Thüringen,7312,Germany,Europe,2001-05-06,5,2001,Sunday,May
538285,Male,Eric Mayer,Hameln,NI,Niedersachsen,31789,Germany,Europe,1952-04-06,4,1952,Sunday,April
538326,Female,Sara Wulf,Dettenhausen,BW,Baden-Württemberg,72135,Germany,Europe,1995-02-16,2,1995,Thursday,February
538374,Male,Lukas Eiffel,Konstanz Petershausen,BW,Baden-Württemberg,78464,Germany,Europe,1979-03-14,3,1979,Wednesday,March
538801,Female,Christine Kluge,Staßfurt,ST,Sachsen-Anhalt,39410,Germany,Europe,2000-10-25,10,2000,Wednesday,October
538843,Male,Tobias Kastner,Herzogenaurach,BY,Freistaat Bayern,91065,Germany,Europe,1945-10-11,10,1945,Thursday,October
538941,Male,Stephan Weissmuller,Biberach,BW,Baden-Württemberg,77781,Germany,Europe,1997-04-16,4,1997,Wednesday,April
539038,Male,Andreas Eberhardt,Rech,RP,Rheinland-Pfalz,53506,Germany,Europe,1936-04-26,4,1936,Sunday,April
539097,Female,Julia Bosch,Triebes,TH,Freistaat Thüringen,7948,Germany,Europe,1954-07-22,7,1954,Thursday,July
539150,Female,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,97523,Germany,Europe,1998-04-29,4,1998,Wednesday,April
539161,Male,Marco Kappel,Dornholz,TH,Freistaat Thüringen,7927,Germany,Europe,1962-01-25,1,1962,Thursday,January
539203,Male,Ulrich Faust,Düsseldorf Hubbelrath,NW,Nordrhein-Westfalen,40629,Germany,Europe,1949-01-20,1,1949,Thursday,January
539209,Female,Christina Schultheiss,Nürnberg,BY,Freistaat Bayern,90461,Germany,Europe,1987-07-24,7,1987,Friday,July
539314,Male,Ralph Unger,Sonderhof,BY,Freistaat Bayern,87782,Germany,Europe,1948-06-06,6,1948,Sunday,June
539665,Male,Ralf Glockner,Stralsund,MV,Mecklenburg-Vorpommern,18401,Germany,Europe,1949-09-25,9,1949,Sunday,September
539789,Female,Monika Oster,Wellheim,BY,Freistaat Bayern,91809,Germany,Europe,1975-04-14,4,1975,Monday,April
539920,Male,Ralph Koenig,Schönau,BY,Freistaat Bayern,84337,Germany,Europe,1970-03-30,3,1970,Monday,March
540119,Female,Ursula Klein,Stuttgart Obertürkheim,BW,Baden-Württemberg,70329,Germany,Europe,1962-07-08,7,1962,Sunday,July
540122,Male,Mathias Schreiner,Düsseldorf Flehe,NW,Nordrhein-Westfalen,40221,Germany,Europe,1964-02-17,2,1964,Monday,February
540237,Male,Dennis Brandt,Attenhausen,RP,Rheinland-Pfalz,56370,Germany,Europe,1998-01-24,1,1998,Saturday,January
540301,Male,Thorsten Grunwald,Markdorf,BW,Baden-Württemberg,88677,Germany,Europe,1939-05-28,5,1939,Sunday,May
540397,Female,Diana Eiffel,Otterberg,RP,Rheinland-Pfalz,67697,Germany,Europe,1969-03-29,3,1969,Saturday,March
540539,Female,Lisa Freitag,Lichtenstein,BW,Baden-Württemberg,72805,Germany,Europe,1994-08-10,8,1994,Wednesday,August
540542,Male,Thomas Wagner,Schönwald,BY,Freistaat Bayern,95170,Germany,Europe,1947-02-13,2,1947,Thursday,February
540609,Male,Philipp Luft,Schwaigen,BY,Freistaat Bayern,82445,Germany,Europe,1977-03-05,3,1977,Saturday,March
540791,Male,Frank Scherer,Gescher,NW,Nordrhein-Westfalen,48712,Germany,Europe,1941-03-09,3,1941,Sunday,March
541128,Female,Sara Freeh,Breddenberg,NI,Niedersachsen,26897,Germany,Europe,1972-05-18,5,1972,Thursday,May
541324,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,Europe,1991-10-10,10,1991,Thursday,October
541419,Female,Mandy Peters,Hamburg Sankt Georg,HH,Hamburg,20095,Germany,Europe,1936-10-20,10,1936,Tuesday,October
541442,Male,Felix Koehler,Hohenkammer,BY,Freistaat Bayern,85411,Germany,Europe,1992-12-06,12,1992,Sunday,December
541458,Male,Lucas Freitag,Stuttgart Süd,BW,Baden-Württemberg,70199,Germany,Europe,1977-05-26,5,1977,Thursday,May
541598,Female,Julia Faber,Kranzberg,BY,Freistaat Bayern,85400,Germany,Europe,1973-06-02,6,1973,Saturday,June
542020,Female,Sabrina Mahler,Worms Horchheim,RP,Rheinland-Pfalz,67551,Germany,Europe,1939-11-12,11,1939,Sunday,November
542187,Female,Simone Papst,Thannhausen,BY,Freistaat Bayern,86470,Germany,Europe,1941-11-05,11,1941,Wednesday,November
542450,Male,Tobias Hoch,Dessau,ST,Sachsen-Anhalt,6818,Germany,Europe,1955-06-25,6,1955,Saturday,June
542461,Male,Lukas Schneider,Trippstadt,RP,Rheinland-Pfalz,67705,Germany,Europe,1982-10-15,10,1982,Friday,October
542475,Male,Bernd Kuefer,Immenstadt,BY,Freistaat Bayern,87503,Germany,Europe,1935-05-16,5,1935,Thursday,May
542485,Female,Petra Urner,München,BY,Freistaat Bayern,81218,Germany,Europe,1981-12-12,12,1981,Saturday,December
542584,Female,Kathrin Schroeder,Lichte,TH,Freistaat Thüringen,98739,Germany,Europe,1966-04-03,4,1966,Sunday,April
542632,Female,Annett Hoch,Fischbachau,BY,Freistaat Bayern,83730,Germany,Europe,1990-03-24,3,1990,Saturday,March
542637,Male,Dirk Schneider,Ottweiler,TH,Freistaat Thüringen,66564,Germany,Europe,1956-06-01,6,1956,Friday,June
542678,Female,Lea Werfel,Weidenbach,RP,Rheinland-Pfalz,54570,Germany,Europe,1987-05-15,5,1987,Friday,May
542773,Male,Daniel Schröder,Schierling,BY,Freistaat Bayern,84069,Germany,Europe,1939-12-28,12,1939,Thursday,December
542913,Female,Johanna Theiss,Bielefeld Brackwede,NW,Nordrhein-Westfalen,33647,Germany,Europe,1949-08-18,8,1949,Thursday,August
542943,Female,Jessica Fenstermacher,München,BY,Freistaat Bayern,80082,Germany,Europe,1977-09-04,9,1977,Sunday,September
543038,Male,Torsten Fried,Natendorf,NI,Niedersachsen,29587,Germany,Europe,1973-06-22,6,1973,Friday,June
543261,Female,Barbara Hertz,Hettenleidelheim,RP,Rheinland-Pfalz,67310,Germany,Europe,1974-02-09,2,1974,Saturday,February
543610,Female,Anja Baecker,Friedrichshafen Raderach,BW,Baden-Württemberg,88047,Germany,Europe,1971-02-09,2,1971,Tuesday,February
543672,Male,David Austerlitz,Fridingen,BW,Baden-Württemberg,78567,Germany,Europe,1948-12-23,12,1948,Thursday,December
543834,Male,Phillipp Gersten,Schulzendorf,BB,Brandenburg,15734,Germany,Europe,1989-02-02,2,1989,Thursday,February
544035,Male,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-03-07,3,1992,Saturday,March
544047,Female,Leonie Gruenewald,Coburg,BY,Freistaat Bayern,96411,Germany,Europe,1945-06-22,6,1945,Friday,June
544127,Female,Ulrike Schwab,Traunstein,BY,Freistaat Bayern,83262,Germany,Europe,1973-12-28,12,1973,Friday,December
544134,Female,Michelle Abt,Elmshorn,SH,Schleswig-Holstein,25314,Germany,Europe,2000-07-29,7,2000,Saturday,July
544176,Female,Petra Hirsch,Halle,ST,Sachsen-Anhalt,6003,Germany,Europe,1977-10-19,10,1977,Wednesday,October
544315,Male,Daniel Lang,Wangerooge,NI,Niedersachsen,26486,Germany,Europe,1979-05-04,5,1979,Friday,May
544347,Male,Paul Grunewald,Eggenfelden,BY,Freistaat Bayern,84303,Germany,Europe,1964-10-02,10,1964,Friday,October
544650,Male,Florian Kuster,Niederhausen,RP,Rheinland-Pfalz,55585,Germany,Europe,1952-02-10,2,1952,Sunday,February
544656,Female,Stefanie Gottlieb,Kempenich,RP,Rheinland-Pfalz,56746,Germany,Europe,1966-01-23,1,1966,Sunday,January
544725,Female,Monika Kohler,Rostock,MV,Mecklenburg-Vorpommern,18012,Germany,Europe,1945-02-24,2,1945,Saturday,February
544822,Male,Maik Wulf,Dienethal,RP,Rheinland-Pfalz,56379,Germany,Europe,1961-01-10,1,1961,Tuesday,January
544830,Female,Karin Frankfurter,Remscheid Lüttringhausen,NW,Nordrhein-Westfalen,42855,Germany,Europe,1950-12-14,12,1950,Thursday,December
